Kelime,Ağırlık
ulaşamıyorum,-0.008806414588257556
ulaşmadan,-0.25769567775399543
ulaşmadı,-0.41250959937708825
ulaşmak,0.04957405330500062
ulaşti,-0.13287522977644703
ulaştı,-0.25856669496022977
ulaştı ama,0.13129982096866297
ulaştı ancak,-0.13195214979375045
ulaştı bu,-0.02942890546791413
ulaştı elime,-0.21614191567932137
ulaştı fakat,-0.04343544146752447
ulaştı hızlı,0.24822467664371134
ulaştı paketleme,-0.04119391687965173
ulaştı teşekkürler,0.34680532091596766
ulaştı ve,0.0005675514721608806
ulaştı çok,-0.08910421635219666
ulaştı ürün,0.09765640469154054
ulaştığı,0.367015317637147
ulaştığı için,0.22799126491270577
ulaştığında,-0.04923617871124497
umarim,-0.13495314273933717
umarım,0.7891107383130234
umarım bu,0.2268484033056787
umarım memnun,-0.07589668609575852
umarım uzun,-0.2603965501143347
umduğum,-0.17350913966165907
umduğum gibi,0.06487334497938953
umduğumdan,-0.04770421808905546
umuyorum,0.5878537539788404
un,-0.3679506630524866
unifying,-0.47021236606022965
unutmayın,0.12211663505819952
update,-0.19563249874651284
ups,-0.18020584152069785
urun,0.2317600942284865
urun anlatildigi,-0.16827794454749606
urun ben,0.3654478845643107
urun cok,-0.03862576616445469
urun elime,-0.2530087799451607
urun fiyatina,-0.07000319400155734
urun gayet,0.1831151776048666
urun geldi,0.2667883520366395
urun guzel,-0.0044088629908290485
urun güzel,0.4025215682681546
urun iyi,-0.30705773535161174
urun kaliteli,-0.40452550699210826
urun kesinlikle,-0.17440003656462846
urun tavsiye,0.45917637203247963
urun çok,-0.18805157173361461
urunde,-0.06872316125488118
urunden,0.44622204966640316
urune,0.22829380067545907
urunler,0.11687454574838574
urunleri,0.41507075747674727
urunu,-0.2551349254273741
urunu aldim,-0.2480194256735114
urunu begendim,-0.2412600722011401
urunu daha,-0.06493709401634402
urunu yaklasik,-0.0953022884649592
urunum,0.0014955215225751603
urunun,0.14529612386670454
usb,0.9599894703565219
usb bellek,0.06222981188665263
usb girişi,-0.10819075803186703
ust,0.2612104805136921
ustelik,-0.16430701549341492
ustunde,-0.17170481521317266
utanmadan,-0.04678750634453289
utu,-0.1660344477510162
utuyu,-0.044539432444957214
uyarı,-0.06148891918283468
uydu,0.050097698054651196
uydu alıcısı,0.1732342698214466
uyduruk,0.12080343325665313
uyduyu,-0.0034385523259352437
uyguladım,0.21529977758382193
uygulama,0.02415496239460753
uygulamalar,0.05766496117696369
uygulamalar için,-0.23883766517572147
uygulamaları,-0.14321450425117271
uygulaması,0.21378021231887762
uygulamaya,-0.016658400183392208
uygun,0.307625517191109
uygun ancak,0.42061799359150587
uygun bir,-0.1597460473411248
uygun değil,-0.8011392329440719
uygun diye,-0.14312893722708558
uygun fakat,-0.20393791603457218
uygun fiyat,0.14150391416212116
uygun fiyata,-0.5956646128818827
uygun fiyatla,0.2001302643671561
uygun fiyatlı,-0.37154622309139734
uygun fiyatı,-0.16697090344061355
uygun hem,-0.13782674629733788
uygun tavsiye,-0.32254646173213336
uygun ve,-0.3663862999806252
uygun ürün,-0.04055238314806523
uyguna,-0.5017585709542604
uygundu,-0.08289531582443116
uygundur,0.3885648298939523
uyku,0.2710261368665634
uymuyor,0.14293568156258796
uyum,0.2712194905443539
uyumlu,0.07872318752965668
uyumlu değil,-0.0356603094730298
uzak,-0.5859089973103528
uzak durulması,-0.09394374846066929
uzak durun,-0.5156189911495695
uzaktan,0.37420348084600724
uzaktan kumanda,0.12441265591639082
uzaktan kumandalı,0.22139252542993526
uzatma,0.06020892835442615
uzerinde,-0.0656983591626873
uzun,0.3407017820283069
uzun bir,0.018251530622101997
uzun süre,0.08096739765107142
uzun sürede,0.28878639747076745
uzun süredir,0.30080635755717
uzun süreli,0.17474106942014425
uzun sürüyor,0.09644304899398369
uzun uzun,0.2362909922765533
uzun vadede,0.09018167591213151
uzun ve,-0.09526769289767019
uzun yıllar,-0.30456701198344166
uzun zamandır,-0.3895225129003276
uzun ömürlü,0.06750914569762022
uzunca,-0.3633538068829067
uzunca bir,-0.3248915537848237
uzunluğu,-0.23213067373766447
uç,-0.29209492557066347
uçak,0.1569040437235666
uçları,-0.08966144861079857
uçuk,0.4599521228320867
uğradım,-0.12106943176546231
uğrattı,-0.14922931944160664
uğraşmadım,0.04898539985469119
uğraşmak,0.4053503527820989
uğraşmamak,-0.3093406083693179
uğraşmamak için,-0.28858462509997246
uğraşmayın,-0.08156577176458675
uğraştırıyor,0.27853460470355806
uğraşıyorum,-0.032040468229260544
uğultu,-0.0020684498456774746
uğur,0.18249890296978732
vaad,0.007951881588303856
vadede,0.09018167591213151
vakti,0.3821249993342637
vaktim,-0.0658201967558436
vaktim yok,0.014575830823123383
valla,0.11004840995505959
vantilatör,-0.16514196712047433
vantilatörden,0.41557881285026205
var,0.09673752131389075
var ama,0.16070362809807784
var ancak,-0.1168815508807583
var ayrıca,0.04776688459938956
var başka,-0.11429694269981075
var ben,0.2346812104172413
var bu,-0.23816616417263684
var daha,-0.0027606238999683293
var diye,0.053319509578632955
var diğer,-0.09559961367958422
var en,-0.04576170520907772
var evet,-0.07934874828702473
var fakat,-0.2493961037092012
var ki,-0.010194984273554322
var mi,0.44553767782884063
var mı,1.2172431302607127
var ne,-0.33327518891267205
var oda,0.029602418025775398
var onu,0.03957262442909808
var onun,-0.5191293142344667
var sanırım,0.31252025173822967
var tavsiye,-0.11033084905083716
var tek,0.2933083611172871
var umarım,-0.046278932964053394
var ve,-0.24447635314546964
var çok,-0.2179261042829619
var ürün,0.18097821699999245
vardi,0.22589289181050948
vardir,-0.23410564826134023
vardı,0.40002098228690236
vardı ama,0.1342117241461333
vardı ancak,0.14717652268016349
vardır,0.2936373670026367
varken,0.009177432081433705
varmı,0.1454859575927767
varmış,-0.05954062741524855
varsa,0.8852947985218548
varsa almayın,-0.17161387279464432
varsa daha,-0.09932584641300098
vasat,0.8530129907199184
vasat bir,0.6863432982681816
vaz,0.2873496369217293
vaziyette,-0.26333181287233026
vb,-0.1352071885618843
vdsl,0.4880966708649014
ve,0.1913892226683429
ve alt,0.10964223285962747
ve ara,0.028859072401907354
ve aynı,0.27610406989828606
ve ağır,0.2422482460324502
ve aşırı,0.26756962860707356
ve bass,0.19192383244271605
ve başarılı,-0.2560351963506162
ve ben,0.11621929128634827
ve benzeri,0.3588392989632109
ve bir,-0.03027153668321907
ve biraz,0.1712974176668937
ve birde,0.27630912001341756
ve bu,-0.02016922152843149
ve bunu,0.11367861273151499
ve bunun,0.1693145666126734
ve büyük,0.4595723697880924
ve cok,0.3300327873238411
ve daha,0.34140456936050334
ve dayanıklı,-0.26785463135345894
ve de,-0.29684885550655116
ve diğer,0.3071296598259942
ve düzgün,0.09922414002604674
ve ekran,0.28498743520338177
ve emiş,0.07223378796445908
ve en,-0.13722006847273918
ve estetik,-0.1249697329879332
ve fiyat,-0.2504582894073711
ve fiyatı,-0.24763458278253497
ve garanti,-0.041596030861095645
ve gayet,0.3220489156296796
ve geri,0.02996297891468405
ve gerçekten,-0.03839339790132097
ve guzel,-0.18812455205551043
ve gönderim,-0.2535412704997212
ve görüntü,0.11319334759185719
ve güvenilir,-0.07504854009815752
ve güvenli,0.2582435245634106
ve güzel,-0.6601992523094862
ve güçlü,-0.051450439682317356
ve hafif,-0.18679728165307227
ve hala,0.03599334252846093
ve hemen,0.085405995357142
ve hepsi,0.03347568052752814
ve her,0.015333277162525968
ve hizli,-0.26494114255702017
ve hiç,-0.2901612041648033
ve hızlı,0.7664082077444335
ve iade,0.14005635791972715
ve ilk,-0.2595298404834475
ve inanılmaz,0.08347529874378783
ve ince,-0.14938192001007683
ve iyi,0.48708530747164996
ve içindeki,0.057301842883321776
ve iş,-0.21871578260596924
ve işlemci,-0.200296601697483
ve kalite,-0.04848613952293736
ve kaliteli,-0.15830920148228414
ve kalitesi,-0.26239649313667285
ve kalitesiz,0.18045872003980323
ve kapak,0.16726117213434763
ve kargo,-0.03761343401264958
ve kesinlikle,-0.021692123299792688
ve koku,0.08013852400849526
ve kolay,0.028687678103591196
ve kullanisli,0.10049535210152155
ve kullanım,-0.04522383924386376
ve kullanımı,-0.3247468480476319
ve kullanıyorum,-0.17448621177024276
ve kullanışlı,-0.18237633813105894
ve kullanışsız,-0.4116469641094472
ve kuru,-0.2680937926946164
ve kurulumu,-0.12561585020508775
ve küçük,0.3560057214695143
ve kısa,-0.13391224254215173
ve malzeme,-0.25635649131304633
ve memnun,-0.2107396713577988
ve memnunum,-0.12424368030607624
ve mikrofon,0.08238129438439587
ve motor,-0.18907491231657278
ve mükemmel,0.0803904864854082
ve neredeyse,0.47088014776346165
ve oldukça,0.0381299928944392
ve paketleme,0.09769078699749988
ve performans,0.14873448039970474
ve performansı,-0.4891539871322561
ve plastik,-0.09971044902272827
ve pratik,-0.5422788013168982
ve rahat,-0.27952843844671743
ve samsung,0.17812959119512173
ve satıcı,0.11092673724599877
ve sağlam,-0.1104773633138372
ve servis,0.051042594064035496
ve servise,-0.09201981823710445
ve ses,-0.03933460062729495
ve sessiz,0.10693086508356513
ve sol,0.18991970840038389
ve son,-0.13035783977182377
ve sonunda,-0.013912475729218391
ve sorunsuz,-0.12310111680020919
ve su,0.02611120455389474
ve süper,-0.05388211339930778
ve sürekli,-0.29239498508438344
ve tek,-0.22866158951504661
ve temiz,0.1543942157026278
ve temizlemesi,0.2528547400031684
ve teslimat,-0.07988046140167387
ve tüm,0.4779822151422379
ve ucuz,-0.016858348363169507
ve urun,-0.27545924434971725
ve usb,0.24800622390035293
ve uygun,-0.37725408540989924
ve uzun,-0.36719932490402507
ve video,-0.09750931188619734
ve yorumlara,0.20013879668362206
ve yüksek,0.21121517677483345
ve zaman,-0.22476698923013202
ve zamanında,0.16643244378632582
ve zarif,-0.19776282414670437
ve çekim,0.28837471469342674
ve çekiş,-0.09229756902683811
ve çok,-0.2548725127366099
ve ürün,-0.2299235990038847
ve üründen,0.2934597693037048
ve ürünü,-0.2460449131819226
ve ürünün,0.6071565726003865
ve üst,0.22363815887955965
ve üstü,0.033088370505697226
ve şarj,-0.1879374633239214
ve şık,-0.05334163914636726
vede,-0.3113237711817779
verdi,0.16071952842294263
verdigim,-0.13921332623905294
verdiginiz,-0.150992942829683
verdik,0.6604876693913528
verdikleri,0.00978385219564329
verdikten,-0.09134872688963926
verdikten gün,0.060063579160362555
verdiler,-0.3304036028483436
verdim,0.31249712807941343
verdim ama,0.14498024825388342
verdim bugün,0.27692547190561273
verdim ve,-0.24022637415409204
verdiği,-0.18787387364175553
verdiğim,-0.7885103897231648
verdiğim para,-0.23772261190889374
verdiğim paraya,-0.04978899959351883
verdiğimin,0.13043747608841696
verdiğimin ertesi,-0.12050656868303018
verdiğimiz,-0.2520624362431763
verdiğiniz,-0.4085215067531739
verdiğiniz paraya,-0.2244718789709491
vereli,0.2953853880099636
verelim,-0.18215437061170853
veremedim,0.17812549097662392
veremiyorum,0.010899123156906143
veren,-0.11126200184441365
veri,0.5787893578407148
verildi,-0.07020835926887493
verildiği,0.0506884541022211
verilen,-0.596911360772156
verilen paraya,-0.445604962077682
verilmedi,0.25923232418015396
verilmesi,0.23942986721060042
verilmez,-0.09799828579317921
verilmiş,-0.35390032402333915
verim,0.26127479814300475
verimli,0.5126715515380611
verimli bir,0.15812592294455677
verin,-0.2247804613857773
verip,-0.35974276835924374
verip daha,-0.11083175187927735
verir,-0.23002309788627698
verirdim,0.41501457070475745
verirken,0.18284863593804712
veriyo,-0.01373157415668757
veriyor,-0.17636196104065044
veriyor ama,0.11904673730663297
veriyor daha,0.20670651200826975
veriyor ve,-0.09211116108989073
veriyordu,0.43190173938511267
veriyorlar,0.5768084710876134
veriyorum,-0.31343028022767866
veriyoruz,-0.3249668672895726
veriş,-0.1766968913750678
verme,0.09167658515269438
vermeden,0.2516678884681987
vermedi,-0.0688756248106231
vermediler,0.21902377571588022
vermek,0.4010242132115725
vermek için,0.17369404344070022
vermek zorunda,0.25393702832280024
vermem,-0.10844194473237496
vermemek,0.05216441043190004
vermenin,0.24539115484197363
vermesi,-0.049689828266597146
vermeye,-0.21046219433389002
vermeye değmez,-0.0337753543948674
vermeye gerek,-0.020981318522738126
vermeyeceğim,0.04416480876880187
vermeyin,-0.4427425637294268
vermeyip,-0.1335730959144036
vermezdim,0.12843046088013954
vermiyor,-0.13143631128125158
vermiş,0.19408609246562925
vermiştim,-0.21440565818111437
verseler,-0.06488152810317177
versin,-0.24878870787559093
versiyon,-0.37191404381185117
versiyonu,0.274871132979703
versiyonunu,0.1186159737909382
vestel,-0.3293743406338688
vestel servisi,-0.21894093857306612
vestelin,-0.1888016110523039
veya,-0.18212542175637603
vi,0.30567679764127315
vida,0.2266556186603638
vidaları,-0.37674951363509973
vidalı,-0.09016472402362095
vidayı,0.26490152571906034
video,0.49335553717985986
video izlerken,0.2294109905964281
vr,-0.0872907144272354
vs,0.6254983100586909
vs gibi,-0.07143148981912324
wat,-0.1929282371749734
watt,0.513668043627304
wax,0.26537327809395034
wd,0.05021388507163952
web,-0.15555278718830678
whatsapp,0.32345575491872286
wi,-0.13721123457208811
wi fi,-0.10917530365978612
wifi,0.771516670656479
windows,0.22616664982445409
wireless,-0.09136684149332391
xaiomi,0.2551288162375803
xiaomi,-0.20374943308744228
ya,0.40494789075766197
ya da,0.3327758047031171
ya daha,0.03275851903081132
ya teşekkürler,0.19574715899938624
yada,0.36624148778080035
yag,-0.5235364894829334
yahnisi,0.11912578561814438
yakin,0.38264024978971534
yaklasik,0.19992254276354773
yaklaşık,-0.3020746830778427
yaklaşık 10,-0.053308760194746674
yaklaşık 15,0.3055034246255493
yaklaşık ay,-0.21003569718612627
yaklaşık aydır,-0.31245195409115845
yaklaşık bir,0.5869851574345016
yaklaşık haftadır,-0.16948872499264334
yaklaşık olarak,0.1336740579795748
yaklaşık yıl,-0.17761694093079003
yaklaşık yıldır,0.42273191149784745
yaktı,0.012695119510958464
yakın,-0.014991106177728373
yakın bir,0.5788727952377007
yakında,0.01867098525495973
yakından,0.42656858918481927
yakıyor,-0.09859200148082407
yakışmadı,-0.09797067430044391
yakışmayan,-0.1015279514055089
yakışmıyor,-0.15608505280418183
yakıştıramadım,-0.09078283934319321
yakışır,-0.04946308241785897
yalan,-0.3522870764068525
yalniz,0.22703952532865238
yalnız,0.3103157296463529
yalnızca,-0.19726873620117935
yamuk,-0.22675847430295198
yamuldu,0.04696983435473696
yamulmuş,-0.19308729320733506
yan,0.49411551744451554
yana,-0.08593228732744074
yanan,-0.12714423674169006
yandan,0.3516867166440933
yandı,-0.4473561393305869
yandım,-0.1728458885148891
yani,0.7116345950045203
yani hiç,-0.2195689722396175
yani ürün,0.05512896703098172
yaninda,-0.022791774827216674
yanları,-0.09138484557461134
yanlis,-0.1950153003209844
yanliz,-0.09182066442756222
yanlız,0.6221785394417426
yanlış,0.47761598814362777
yanlış adrese,0.30150351838725414
yanlış ürün,-0.22718786266692595
yanma,-0.11124800301787079
yanmayın,-0.22693255049349195
yanmıyor,-0.05287887360909177
yanmış,-0.09559457364451332
yanı,-0.035450568119714275
yanık,-0.3202247361064324
yanık kokusu,-0.13572073424265
yanıltıcı,-0.33008706019327355
yanımda,-0.11929640188907992
yanında,0.4873936375250926
yanında bir,-0.20553644603454815
yanından,-0.08707378724664135
yanınızda,0.178573461962969
yanıp,0.09221949929085142
yanıt,0.06335851511805703
yanıyor,0.23852306862179207
yap,0.15311420314392807
yapabilirim,-0.01354977023710372
yapabilirsiniz,0.31584589723427625
yapabiliyor,0.0484888693622396
yapabiliyorsunuz,0.5035593480681253
yapacak,-0.050735437880752916
yapacağım,0.11984005518951563
yapacağımı,-0.11399102419102204
yapalım,-0.17157937566973236
yapamadım,-0.05617531211533312
yapamayız,0.16176934302682439
yapamıyor,-0.1663992213830167
yapamıyorum,-0.2071166295131469
yapan,-0.7059414222536804
yapan bir,-0.24782983807314476
yapanlar,-0.12344417402966666
yapanlara,-0.17161222374144045
yapar,0.39791742464206553
yaparak,-0.06585937932866656
yaparken,-0.15740168254938888
yaparken bir,-0.06454222192532476
yaparken çok,0.15972597568443042
yaparsa,-0.1300296850803063
yaparsanız,-0.12429089202799248
yaparım,0.17267245402385778
yapayım,0.1398690559409777
yapiyor,-0.1471997980363697
yapiyorum,-0.3958673453701538
yapma,-0.2538123902453759
yapmadan,-0.10379910395725138
yapmadi,-0.13755758713404578
yapmadı,-0.2622998293216817
yapmadım,0.021593692062003667
yapmak,-0.6010405346363416
yapmak istedim,-0.009044930659149998
yapmak için,-0.1965699205393274
yapmam,0.28657147478316936
yapmama,-0.06093388790861468
yapmama rağmen,-0.16614469979230853
yapmaniz,0.12281175591639681
yapmanız,0.17061324035823083
yapmanızı,-0.22280871532949326
yapması,-0.29252971746809364
yapmaya,0.15028277640506577
yapmayin,-0.30192003893871433
yapmayı,-0.19178258026488584
yapmayın,-0.1808702117888017
yapmıyor,-0.12739552630362572
yapmıyorlar,0.19016306231095156
yapmıyorum,0.08652369983011036
yapmış,0.09080603848838639
yapmışlar,0.34025979926016553
yapti,-0.17301164908649688
yaptim,0.15955055725320214
yaptı,-0.02784026768527306
yaptık,-0.557967732792761
yaptıktan,0.004039050435128032
yaptıktan sonra,0.004039050435128032
yaptılar,-0.13491369510282872
yaptım,-0.4853722936627765
yaptım ve,0.1722537701800619
yaptırdım,0.05075883861747924
yaptıysam,-0.19038053973949576
yaptığı,-0.25799290553820237
yaptığı için,-0.04773155979561099
yaptığım,-0.24276071207198235
yaptığımda,0.12190578235028464
yaptığınız,-0.12232666528716767
yaptığınızda,-0.030543187218975677
yapı,0.5023799098721456
yapıcam,0.05230295123205966
yapılabilir,0.26393597441839883
yapılabiliyor,0.034859869919618536
yapılacak,-0.04881340580891626
yapılan,0.03975283519891179
yapıldı,-0.70854945750746
yapıldıktan,0.04902175547355918
yapıldıktan sonra,0.04902175547355918
yapıldığı,-0.2119110523702097
yapılmadı,0.3134479496017533
yapılmamış,0.6120154305853523
yapılmıyor,-0.14923416492696506
yapılmış,0.5669017023036008
yapılır,0.12110776600759651
yapılıyor,-0.21740885148812236
yapın,-0.16637278620348897
yapınca,-0.0002769913479812562
yapıp,-0.3631408611041301
yapısı,0.18970421794360975
yapısı var,0.18078945121018467
yapıyor,0.12296737983958053
yapıyor ama,0.4464771941330629
yapıyor bu,0.3410024954396992
yapıyor servis,-0.16785493844050872
yapıyor ve,0.6598535110623247
yapıyorlar,-0.031254674406439004
yapıyormuş,-0.14866703569428313
yapıyorsunuz,-0.27532486625596003
yapıyorum,-0.08602300844510795
yapıyoruz,-0.21196109426258686
yapışkan,0.24289853599238903
yapışma,-0.29978327478924066
yapıştırdım,-0.09426530956641589
yapıştırıyor,0.037859344185509715
yapışıp,0.03270821781658033
yapışıp kalıyor,0.12626602271808945
yapışıyor,0.16943654958525114
yaramaz,-0.28731331619831296
yaramiyor,0.5771714957064235
yaramıyor,-0.28964533923557395
yarar,0.1449077728462406
yarattı,-0.19134957602315025
yaratıyor,0.2892693371195316
yardimci,-0.23041128756997695
yardım,0.04819321006772712
yardımcı,0.2338786454446238
yardımcı olurmusunuz,0.1658147694501792
yardımcı olursanız,-0.20682566083751916
yardımı,0.090355549403028
yarim,-0.04543223542421028
yarı,-0.10856234122910897
yarı fiyatına,-0.1718982933229864
yarı yarıya,0.02161863428170194
yarım,-0.20920651043986271
yarım saat,-0.10318954615358623
yarın,-0.1210204414513235
yarısı,0.2003832450373412
yarısını,-0.21285014290757753
yarıya,-0.0023989543446658306
yarıyor,0.595469114289034
yat,0.02567656550272765
yatak,-0.23034322856128267
yatay,-0.24320772607641525
yatina,0.4025740321102775
yatina göre,0.34291679587019736
yavas,0.1235616170949472
yavaş,-0.002590599291033509
yavaş ve,-0.1506292134199719
yavaş şarj,0.3648765991943332
yaygın,-0.11880363967215585
yayın,0.2342628390936488
yaz,0.2853492353103636
yazacağım,0.04896590193260673
yazan,-0.231942480243395
yazarken,-0.08556056269720956
yazayım,-0.09118900293238884
yazdım,-0.055379347391125676
yazdığı,0.1678950790383934
yazdığı gibi,0.044443721941101424
yazdığım,-0.08914062827073926
yazik,-0.19782933698408994
yaziyor,-0.00686636401912281
yazlık,-0.14023135024119124
yazlık için,0.031103472084425297
yazma,0.8017601031711109
yazma hızı,0.13126281724397185
yazmak,0.7024944151875795
yazmak istedim,0.04321165175457249
yazmasına,0.11591446118056735
yazmasına rağmen,0.11591446118056735
yazmaya,-0.034532114096348356
yazmıyor,0.17627649187468097
yazmış,0.4209312134851575
yazmışlar,-0.452517380404653
yazı,0.12138647826758946
yazık,-0.3975627171068958
yazık ki,0.16690534972900695
yazık olur,-0.08705445761839482
yazıklar,-0.21088513948488094
yazıklar olsun,-0.20177435385084397
yazılan,-0.15169769255055224
yazılar,-0.11131619703468192
yazıldığı,0.06347222777004606
yazıldığı gibi,0.06347222777004606
yazılı,0.10994083538137951
yazılım,0.13091685152907376
yazın,-0.1676215658265199
yazıp,-0.06522047973364722
yazısı,0.09643724856872064
yazıyo,-0.26998134461311407
yazıyor,-0.41259639981519447
yazıyor ama,-0.38713088839613563
yazıyordu,0.025960523438600724
yazıyorum,1.0747762008824784
yağ,-0.11298466601554069
yağ haznesi,-0.04408843956091698
yağlı,0.04957666175289831
yağlı bir,-0.0036016694032099785
yağı,-0.21292079075023487
yağın,0.00740546450794443
yaş,0.00919636868400378
yaşadık,-0.2150350312771318
yaşadım,0.4305993876029957
yaşadığım,-0.0617712824255089
yaşamadık,-0.03634299317517815
yaşamadım,0.22912522337848457
yaşattı,0.346729900464074
yaşayabilirsiniz,-0.01520040293141971
yaşayanlar,-0.2729428217309977
yaşayanlar için,-0.21879829004020157
yaşıyorum,-0.17380979297374113
ydi,0.040236961096924796
ye,0.07823088009018356
ye ederi,-0.09574805134505052
ye etmem,-0.14739555375762867
ye etmi,-0.16879754242876568
ye göre,-0.23028317592040892
ye kadar,-0.10509819151448488
ye satılıyor,-0.07467306500388374
ye çok,-0.12673233156812064
yedek,-0.2598752274524784
yedek parça,0.3609640979458245
yedi,-0.2343888709684969
yemek,0.5319056663875809
yemekler,0.16922001266300296
yemiş,0.6047565529274619
yeni,0.4883466937846175
yeni aldim,0.28884559286998296
yeni aldım,-0.3140873115377159
yeni bir,-0.2600743917661973
yeni elime,0.3267233949973911
yeni geldi,-0.04483287018376907
yeni kullanmaya,0.31949019951060986
yeniden,0.28649453146375997
yenisi,0.11178799192868713
yenisi ile,-0.02433486938740114
yenisini,-0.015143784879111126
yenisiyle,-0.02711742604108595
yer,0.6386666473616558
yer alan,-0.246466111376567
yer kaplamayan,0.29866439048732285
yer kaplamıyor,-0.023027465833208093
yerde,0.36040384274205667
yerdeki,-0.08818979851701482
yerden,-0.16929340055269762
yere,-0.07119590230820805
yere kadar,0.10533292776859918
yeri,-0.9820448552831572
yeri kırıldı,-0.03387121505701055
yerimde,0.09170207094902524
yerin,-0.02570802983393038
yerinde,-0.2182740661423246
yerinden,0.7088807311717336
yerinden çıkıyor,0.15187998791500998
yerine,-0.09478279150145777
yerine bunu,0.23429301550714327
yerine getiriyor,0.03711589155257617
yerine oturmuyor,-0.20201154366300575
yerini,-0.09653984139771762
yerler,-0.17196491301793637
yerlerde,-0.14931201852665854
yerlere,0.2093264560666901
yerleri,-0.3738384820024956
yerlerinde,-0.12102946091856154
yerli,0.00201567721074954
yerli malı,0.15288876567116771
yerli marka,-0.22590381950884503
yerli üretim,-0.21219992016447206
yeter,0.8018545118758426
yeteri,-0.32677977605203995
yeteri kadar,-0.32677977605203995
yeterince,-0.07750654600960914
yeterli,-0.07994880900792274
yeterli bir,0.1205303814496012
yeterli değil,0.7617419720562634
yetersiz,0.5329785979536183
yetiyor,0.16455583227132917
yetkili,0.21419281281290525
yetkili servis,-0.2639974076543977
yetkili servise,-0.05506206983695876
yetkili servisi,0.1473388304943861
yetkili servisinde,-0.11067161689171752
yetkilileri,-0.22424296215902764
yetmez,0.13077523759128087
yetmiyor,-0.14765541797096812
yeşil,-0.016120278822746578
yi,0.2818793176466634
yi aldım,-0.1998921668888568
yi bir,-0.4195042990625485
yi değil,-0.3974218368772993
yi ki,-0.2800609458116161
yil,-0.33037078478921067
yil oldu,-0.15331751771607724
yil once,0.07061784643214851
yildir,0.2214339788809065
yildir kullaniyorum,0.11221923972859056
yildiz,-0.0696500663443215
yillik,-0.18652920031897396
yine,0.03415092561251645
yine aynı,-0.2777422624029494
yine de,0.25154886303630924
yinede,0.9761749372409358
yirtik,0.38906415100500397
yok,-0.03988409616968722
yok ama,0.14280258955177655
yok ancak,-0.22605288407604762
yok artık,0.04119047980686082
yok ben,0.06606335635676942
yok bence,0.03580723524700262
yok bir,0.46694287052047007
yok br,0.05410838116474296
yok bu,0.7365425577355985
yok dedi,-0.01182932865689155
yok dediler,-0.11105736278663865
yok denecek,-0.2114855244445585
yok eğer,0.16092058656816136
yok fakat,0.3096826338591512
yok gayet,0.0987080524357277
yok gibi,0.22609939672472176
yok güzel,-0.4039481197921101
yok kargo,0.12399179614421689
yok kendi,-0.14301291778913747
yok kesinlikle,-0.1214349951136706
yok ki,-0.07450565541826376
yok malesef,0.03895500801013532
yok ne,-0.15919872789924655
yok onun,-0.10483961681695228
yok sadece,-0.09176097797097692
yok tavsiye,0.3013867432018232
yok teşekkürler,-0.28524752453836666
yok ve,-0.10938642138868364
yok wifi,0.16271512922295553
yok yönleri,0.011984840299224406
yok zaten,-0.06632561153798412
yok çok,0.06498907524698731
yok ürün,0.45359076764428113
yokmu,0.3138366520924852
yokmuş,0.22008269676121836
yoksa,1.2931959543795988
yoktu,-0.3988693237572758
yoktur,0.023326543161954056
yol,0.2085360642649873
yola,0.1622550545637816
yolda,0.06152076451698098
yolladı,-0.07921208724705175
yolladılar,-0.02246757502590039
yolladım,-0.14872552865729838
yollamışlar,-0.006239618559028565
yollu,0.05592962549569726
yolluyor,-0.11679436429184324
yolu,-0.2150055669050206
yor,0.039090402299505445
yormuyor,-0.11572764244124643
yorucu,-0.22960105301881778
yorum,-0.24596198834951236
yorum yapamıyorum,0.07894378952026661
yorum yapan,0.03929073239998409
yorum yapanlara,-0.17161222374144045
yorum yapmak,-0.0025651854472293237
yorum yapıcam,0.05230295123205966
yoruma,-0.16291008049004663
yorumda,0.3095619265110174
yorumlar,-0.14569322415791816
yorumlara,0.35785076395183063
yorumlara bakarak,0.5136514326310015
yorumlara bakıp,0.1815521002301271
yorumlara göre,-0.2616289578194257
yorumlara güvenerek,-0.10207597688335558
yorumlarda,-0.8662533858861915
yorumlardaki,-0.02844457450554379
yorumlardaki gibi,-0.06779314621958404
yorumlardan,0.08418239921251428
yorumlari,0.018369902169065883
yorumları,-0.6430185295682054
yorumları okudum,0.0522588126457124
yorumları okuyarak,-0.392811052014841
yorumları okuyup,-0.018938577840075126
yorumların,0.34609495153024006
yorumlarına,-0.2855636746795937
yorumlarını,-0.3143345924331783
yorumu,-0.21918817164704837
yorumum,-0.35442708060496125
yoruyor,-0.04918284301491539
youtube,0.04867311678974574
yoğun,0.12969167442398827
yoğurma,0.23177455111564452
yu,0.02295007536214657
yukarı,-0.2303449112127433
yuksek,0.1936579457278192
yumurta,-0.25717241951531644
yumuşacık,0.35383013435953936
yumuşak,-0.0532041893899134
yurt,-0.29785349302429126
yurt içi,-0.21530288301632902
yurtici,0.417769996461451
yurtiçi,-0.35502229491933496
yurtiçi kargo,-0.19336293868364846
yuvarlak,-0.023392132109710178
yuvasına,0.5416315054197394
yuzden,-0.11925574459058293
yönden,0.3582087149711476
yönleri,-0.5552848569170348
yönleri aynı,-0.4556724932370397
yönleri ben,0.22060155017682076
yönleri bir,-0.12876876700390374
yönleri bu,0.11662794664736079
yönleri daha,-0.2652816159407898
yönleri fiyat,-0.0070729450131412856
